year,month,day,TAVG,TMAX,TMIN,,,0,,,
1963,3,2,6.7,14.6,0.7,,,,,,
1963,3,3,6.3,13.4,0.5,,,,,,
1963,3,4,5.4,13.2,0.5,,,,,,
1963,3,5,3.1,8.3,-2.5,,,,,,
1963,3,6,2.1,9.3,-3.9,,,,,,
1963,3,7,2.1,9.3,-3.9,,,,,,
1963,3,8,2.2,7.9,-2.7,,,,,,
1963,3,9,2.5,7.9,-2.3,,,,,,
1963,3,10,3,4.8,0.9,,,,,,
1963,3,11,4.1,9.7,0.5,,,,,,
1963,3,12,3.7,9.7,0.5,,,,,,
1963,3,13,3.4,9.4,0.3,,,,,,
1963,3,14,5.6,14.1,0.3,,,,,,
1963,3,15,8.3,16,1,,,,,,
1963,3,16,9.6,16,1,,,,,,
1963,3,17,8.7,12.8,6.5,,,,,,
1963,3,18,7.6,14.1,0.8,,,,,,
1963,3,19,8.7,16.5,0.8,,,,,,
1963,3,20,10.5,21,2.1,,,,,,
1963,3,21,12.2,21.2,2.1,,,,,,
1963,3,22,11.6,21.2,6.2,,,,,,
1963,3,23,11.2,18.6,5.6,,,,,,
1963,3,24,9.2,18.6,4,,,,,,
1963,3,25,6.9,12.8,3.7,,,,,,
1963,3,26,8,18.1,-0.3,,,,,,
1963,3,27,9.5,19.6,-0.3,,,,,,
1963,3,28,11.6,19.6,2.2,,,,,,
1963,3,29,10.1,19.6,3.1,,,,,,
1963,3,30,6.9,13.6,-0.3,,,,,,
1963,3,31,8.8,20.9,-0.3,,,,,,
1963,4,1,13,22.4,0.7,,,,,,
1963,4,2,10.8,22.4,5,,,,,,
1963,4,3,8.4,19.2,-1.4,,,,,,
1963,4,4,12,21.7,-1.4,,,,,,
1963,4,5,15,23.4,7,,,,,,
1963,4,6,17,23.4,9,,,,,,
1963,4,7,14,23.2,9.9,,,,,,
1963,4,8,10,17.6,7.5,,,,,,
1963,4,9,8.4,12.1,4.6,,,,,,
1963,4,10,6.8,14,2.1,,,,,,
1963,4,11,8.7,19.4,0.8,,,,,,
1963,4,12,12.1,21.5,0.8,,,,,,
1963,4,13,14.7,21.5,5.7,,,,,,
1963,4,14,16.6,22.5,11.8,,,,,,
1963,4,15,17.4,22.5,13.4,,,,,,
1963,4,16,18.5,25.2,15,,,,,,
1963,4,17,20.6,27.4,15.5,,,,,,
1963,4,18,21.1,27.4,16,,,,,,
1963,4,19,16.9,26.3,11.5,,,,,,
1963,4,20,13.2,21.9,4,,,,,,
1963,4,21,14.2,21.9,4,,,,,,
1963,4,22,15.2,20.5,11.1,,,,,,
1963,4,23,14.1,20.5,11.1,,,,,,
1963,4,24,13.1,15.3,12,,,,,,
1963,4,25,13,15.6,11.3,,,,,,
1963,4,26,12.9,20.7,6.6,,,,,,
1963,4,27,14.3,23.2,4.9,,,,,,
1963,4,28,15.9,23.2,4.9,,,,,,
1963,4,29,17.1,23.1,11,,,,,,
1963,4,30,17.8,23.1,11,,,,,,
1964,1,1,5.1,12.6,-0.3,,,,,,
1964,1,2,5.5,10.4,0.6,,,,,,
1964,1,3,5.4,10.4,-0.5,,,,,,
1964,1,4,4.6,9.7,-0.5,,,,,,
1964,1,5,3.9,8.2,-0.1,,,,,,
1964,1,6,4.3,12.9,-1.1,,,,,,
1964,1,7,5.5,12.9,-1.1,,,,,,
1964,1,8,6.1,12.3,1,,,,,,
1964,1,9,5.4,11.3,1,,,,,,
1964,1,10,4.5,9.5,0.6,,,,,,
1964,1,11,4.8,11.9,-1.3,,,,,,
1964,1,12,7.1,14.2,-1.3,,,,,,
1964,1,13,10.5,14.7,4.6,,,,,,
1964,1,14,10.2,14.7,5.7,,,,,,
1964,1,15,7.2,12.5,4.9,,,,,,
1964,1,16,6,10.9,0.1,,,,,,
1964,1,17,6.9,10.9,0.1,,,,,,
1964,1,18,7.5,11.8,3.6,,,,,,
1964,1,19,4.8,11.8,-0.6,,,,,,
1964,1,20,1.9,6.2,-1.6,,,,,,
1964,1,21,2.4,9.4,-1.6,,,,,,
1964,1,22,4.1,10,-1.6,,,,,,
1964,1,23,5.3,10,0.3,,,,,,
1964,1,24,5.2,9.4,2.6,,,,,,
1964,1,25,4.8,8.2,1.7,,,,,,
1964,1,26,4.3,8.2,1.7,,,,,,
1964,1,27,3.7,8,0.2,,,,,,
1964,1,28,4,8,-0.5,,,,,,
1964,1,29,5.6,10.2,-0.5,,,,,,
1964,1,30,6.7,11.9,0.6,,,,,,
1964,1,31,6.5,11.9,0.6,,,,,,
1964,2,1,4.7,9,0.4,,,,,,
1964,2,2,2.4,8.9,-0.6,,,,,,
1964,2,3,1.5,5,-0.9,,,,,,
1964,2,4,1.4,5,-1.3,,,,,,
1964,2,5,1.5,5.1,-1.3,,,,,,
1964,2,6,2.1,6.7,-2,,,,,,
1964,2,7,4.7,11.8,-2,,,,,,
1964,2,8,6.7,11.8,2.8,,,,,,
1964,2,9,7.3,8.9,5.7,,,,,,
1964,2,10,7.5,11.4,3,,,,,,
1964,2,11,5.2,11.4,1,,,,,,
1964,2,12,1.9,5.7,-2.1,,,,,,
1964,2,13,0.6,4.7,-2.7,,,,,,
1964,2,14,1.5,6.2,-2.7,,,,,,
1964,2,15,2.5,6.2,-2.4,,,,,,
1964,2,16,3.7,10.8,-0.7,,,,,,
1964,2,17,5.1,10.8,-0.7,,,,,,
1964,2,18,3.9,8.6,-0.7,,,,,,
1964,2,19,2.7,8.2,-2,,,,,,
1964,2,20,3.5,8.8,-2,,,,,,
1964,2,21,4.4,10.3,-1.5,,,,,,
1964,2,22,4,10.3,-1.6,,,,,,
1964,2,23,2.8,9.5,-1.6,,,,,,
1964,2,24,1.8,5.6,-1.1,,,,,,
1964,2,25,1.8,7.1,-1.1,,,,,,
1964,2,26,2.2,7.2,-0.7,,,,,,
1964,2,27,2.8,9.8,-2.4,,,,,,
1964,2,28,3.1,9.8,-2.4,,,,,,
1964,2,29,3,9.8,-2.3,,,,,,
1964,3,1,4.4,12.2,-2.7,,,,,,
1964,3,2,6.4,12.6,-2.7,,,,,,
1964,3,3,6.2,12.6,-1.7,,,,,,
1964,3,4,6.3,12.1,-1.7,,,,,,
1964,3,5,8.6,15.2,4.9,,,,,,
1964,3,6,8.9,15.2,1.4,,,,,,
1964,3,7,7.1,14.6,1.4,,,,,,
1964,3,8,4.6,7.7,0.2,,,,,,
1964,3,9,3.6,8.4,0.2,,,,,,
1964,3,10,4.9,10.9,0.6,,,,,,
1964,3,11,5.7,12.9,0.7,,,,,,
1964,3,12,5.6,12.9,0.7,,,,,,
1964,3,13,4.4,10.9,-0.8,,,,,,
1964,3,14,5,11.6,-0.8,,,,,,
1964,3,15,5.8,11.6,0.6,,,,,,
1964,3,16,6.5,15.3,0.6,,,,,,
1964,3,17,7,15.3,1.9,,,,,,
1964,3,18,5,11.7,0.5,,,,,,
1964,3,19,5,13.3,-0.3,,,,,,
1964,3,20,7.6,13.3,-0.3,,,,,,
1964,3,21,7.8,12.3,3.2,,,,,,
1964,3,22,5.6,10.6,0.5,,,,,,
1964,3,23,4.7,10.6,0.3,,,,,,
1964,3,24,5.7,11.9,-0.4,,,,,,
1964,3,25,6.3,11.9,-0.4,,,,,,
1964,3,26,6.1,11.8,0.8,,,,,,
1964,3,27,5.9,11.8,0.8,,,,,,
1964,3,28,5.7,10.5,0.6,,,,,,
1964,3,29,8,18,0.6,,,,,,
1964,3,30,11.3,20.9,2.6,,,,,,
1964,3,31,14,22.6,2.6,,,,,,
1964,4,1,16.2,22.6,9.4,,,,,,
1964,4,2,15.7,21.7,7.2,,,,,,
1964,4,3,14.9,21.7,7.2,,,,,,
1964,4,4,16.5,24.6,11.9,,,,,,
1964,4,5,18.1,27.6,9.4,,,,,,
1964,4,6,18.9,27.6,9.4,,,,,,
1964,4,7,15.2,23.9,8.1,,,,,,
1964,4,8,11.6,18.2,7.2,,,,,,
1964,4,9,11.4,14.6,7.2,,,,,,
1964,4,10,12,14.5,9.6,,,,,,
1964,4,11,14.5,21.6,9.7,,,,,,
1964,4,12,15.9,22.6,10.7,,,,,,
1964,4,13,17,26.6,10.7,,,,,,
1964,4,14,19.1,26.6,11.5,,,,,,
1964,4,15,20.3,26.6,14.1,,,,,,
1964,4,16,20.2,26.6,16.1,,,,,,
1964,4,17,21,28.2,17.3,,,,,,
1964,4,18,21.9,28.2,16.7,,,,,,
1964,4,19,21.7,27.2,16.7,,,,,,
1964,4,20,21.5,26.4,17.2,,,,,,
1964,4,21,21.4,28.4,15.3,,,,,,
1964,4,22,22.1,29.5,15.3,,,,,,
1964,4,23,20.1,29.5,12.7,,,,,,
1964,4,24,17.5,26.3,10,,,,,,
1964,4,25,17,26.3,10,,,,,,
1964,4,26,16.4,21.4,11.8,,,,,,
1964,4,27,15.3,20.8,10.4,,,,,,
1964,4,28,13.3,20.3,7.2,,,,,,
1964,4,29,13.3,20.7,7.2,,,,,,
1964,4,30,15.6,22.7,8.3,,,,,,
1965,1,1,7.6,15.4,1.1,,,,,,
1965,1,2,6.5,12.5,2,,,,,,
1965,1,3,4.2,9.3,-0.6,,,,,,
1965,1,4,2.8,9.3,-0.6,,,,,,
1965,1,5,2.1,7.2,-0.7,,,,,,
1965,1,6,2.1,10.5,-3.6,,,,,,
1965,1,7,3.3,10.5,-3.6,,,,,,
1965,1,8,4.2,9.5,-3.6,,,,,,
1965,1,9,3.3,5.4,1.1,,,,,,
1965,1,10,2.4,6.5,-0.8,,,,,,
1965,1,11,1.9,8,-1.7,,,,,,
1965,1,12,0.7,8,-3.8,,,,,,
1965,1,13,0.9,7.4,-3.8,,,,,,
1965,1,14,1.6,7.4,-3.9,,,,,,
1965,1,15,1.7,9.4,-3.9,,,,,,
1965,1,16,2.5,9.4,-3.2,,,,,,
1965,1,17,2.3,7.2,-1.4,,,,,,
1965,1,18,2.4,7.7,-3.8,,,,,,
1965,1,19,4.6,11.2,-3.8,,,,,,
1965,1,20,6.4,13,2.1,,,,,,
1965,1,21,5.5,13,-1.5,,,,,,
1965,1,22,4.6,13,-1.8,,,,,,
1965,1,23,4.8,12.7,-1.8,,,,,,
1965,1,24,4.1,11.2,0.1,,,,,,
1965,1,25,2.1,7.4,-1.7,,,,,,
1965,1,26,1.7,7.6,-5.3,,,,,,
1965,1,27,3.2,9.5,-5.3,,,,,,
1965,1,28,3.6,9.9,-2.2,,,,,,
1965,1,29,3.8,9.9,-2.2,,,,,,
1965,1,30,4.2,7.5,1.4,,,,,,
1965,1,31,4.7,12,-2,,,,,,
1965,2,1,5.2,12,-2,,,,,,
1965,2,2,3.3,7.9,-1.5,,,,,,
1965,2,3,0.3,7,-3.4,,,,,,
1965,2,4,0.3,8,-3.9,,,,,,
1965,2,5,1.5,8,-3.9,,,,,,
1965,2,6,1.6,6.2,-1.1,,,,,,
1965,2,7,2.5,10.7,-1.1,,,,,,
1965,2,8,4.4,12.5,-2.4,,,,,,
1965,2,9,6,12.5,-2.4,,,,,,
1965,2,10,7.3,12.4,5.1,,,,,,
1965,2,11,6.6,12.4,1.1,,,,,,
1965,2,12,4.2,11.3,-1.3,,,,,,
1965,2,13,4.2,12.9,-2.4,,,,,,
1965,2,14,6.4,15.4,-2.4,,,,,,
1965,2,15,5.6,15.4,1.1,,,,,,
1965,2,16,3.4,8.5,-0.9,,,,,,
1965,2,17,3.5,9,-0.9,,,,,,
1965,2,18,4.1,10.3,-0.8,,,,,,
1965,2,19,4.3,13.6,-2.3,,,,,,
1965,2,20,6,13.6,-2.3,,,,,,
1965,2,21,7.8,12.8,-0.4,,,,,,
1965,2,22,5.6,12.4,1.2,,,,,,
1965,2,23,2.6,6.7,-0.9,,,,,,
1965,2,24,1.7,7.3,-3.7,,,,,,
1965,2,25,1.5,7.3,-3.7,,,,,,
1965,2,26,1.7,7.3,-2.4,,,,,,
1965,2,27,2.5,10.2,-4,,,,,,
1965,2,28,4,12.1,-4,,,,,,
1965,3,1,4,12.1,-1.5,,,,,,
1965,3,2,2.9,8.1,-3.2,,,,,,
1965,3,3,2.9,10.7,-3.2,,,,,,
1965,3,4,2.5,10.7,-3.1,,,,,,
1965,3,5,1.6,7.3,-2.8,,,,,,
1965,3,6,1.8,8,-2.8,,,,,,
1965,3,7,2.3,8,-3.4,,,,,,
1965,3,8,3.6,10.7,-3.4,,,,,,
1965,3,9,5.1,12.5,-1.9,,,,,,
1965,3,10,4.5,12.5,-1.9,,,,,,
1965,3,11,4.4,11.8,0.3,,,,,,
1965,3,12,5.4,16,-1,,,,,,
1965,3,13,4.8,16,-1,,,,,,
1965,3,14,4.3,9.6,1.3,,,,,,
1965,3,15,5.9,15.1,-1.9,,,,,,
1965,3,16,8.5,15.1,-1.9,,,,,,
1965,3,17,7.9,11.6,0.9,,,,,,
1965,3,18,7.3,14.8,0.9,,,,,,
1965,3,19,8.3,17,3.2,,,,,,
1965,3,20,5.7,17,0.4,,,,,,
1965,3,21,4,9.6,0,,,,,,
1965,3,22,5.6,13.7,-1.2,,,,,,
1965,3,23,8,16.6,-1.2,,,,,,
1965,3,24,9.4,16.6,0.3,,,,,,
1965,3,25,10.1,17.2,6.1,,,,,,
1965,3,26,7.8,17.2,2.2,,,,,,
1965,3,27,4,7.8,-0.3,,,,,,
1965,3,28,3.9,12.2,-2.3,,,,,,
1965,3,29,5.8,13.3,-2.3,,,,,,
1965,3,30,7.5,17.1,-0.6,,,,,,
1965,3,31,8.9,17.8,0.2,,,,,,
1965,4,1,8.4,17.8,1.2,,,,,,
1965,4,2,5.7,10.9,0.5,,,,,,
1965,4,3,5.1,13,-0.7,,,,,,
1965,4,4,5.9,13,-0.7,,,,,,
1965,4,5,5.4,11.3,-0.4,,,,,,
1965,4,6,5.7,15.8,-1,,,,,,
1965,4,7,7.9,18.5,-1,,,,,,
1965,4,8,8.9,18.5,-0.4,,,,,,
1965,4,9,11,19.6,4.4,,,,,,
1965,4,10,11.5,19.6,5.4,,,,,,
1965,4,11,7.9,16.4,2.3,,,,,,
1965,4,12,7.6,17.3,-0.2,,,,,,
1965,4,13,9.9,17.3,-0.2,,,,,,
1965,4,14,10.4,15.6,5.7,,,,,,
1965,4,15,11.2,22.2,3.1,,,,,,
1965,4,16,13.4,23.5,3.1,,,,,,
1965,4,17,15.6,26.2,4.9,,,,,,
1965,4,18,15.5,26.2,5.4,,,,,,
1965,4,19,14.3,17,12.3,,,,,,
1965,4,20,12.9,17,8.4,,,,,,
1965,4,21,9.9,15.6,4.6,,,,,,
1965,4,22,9.5,19.1,0.4,,,,,,
1965,4,23,11.6,19.1,0.4,,,,,,
1965,4,24,13.8,21.4,8.7,,,,,,
1965,4,25,15.6,25.9,5.6,,,,,,
1965,4,26,16.6,25.9,5.6,,,,,,
1965,4,27,15.1,20.8,6.9,,,,,,
1965,4,28,12.2,18,4.3,,,,,,
1965,4,29,10.7,18,4.3,,,,,,
1965,4,30,10.7,16.8,6.4,,,,,,
1966,1,1,1.5,6.9,-2.9,,,,,,
1966,1,2,2.1,6.9,-2.9,,,,,,
1966,1,3,2.5,6.8,-2.4,,,,,,
1966,1,4,3.9,6.9,-2.4,,,,,,
1966,1,5,4.5,7.8,0.4,,,,,,
1966,1,6,4.2,11,-1.7,,,,,,
1966,1,7,5.2,11.6,-1.7,,,,,,
1966,1,8,4.6,11.6,-0.3,,,,,,
1966,1,9,3.8,10,-0.3,,,,,,
1966,1,10,4.8,13.2,-2.1,,,,,,
1966,1,11,6.9,14.6,-2.1,,,,,,
1966,1,12,6.1,14.6,1.6,,,,,,
1966,1,13,5.3,9.2,0.9,,,,,,
1966,1,14,6.2,9.3,0.9,,,,,,
1966,1,15,4.9,10.6,0.1,,,,,,
1966,1,16,3.9,10.6,-1.5,,,,,,
1966,1,17,5,15.2,-1.5,,,,,,
1966,1,18,4.7,15.2,0.8,,,,,,
1966,1,19,1.7,6.4,-1.9,,,,,,
1966,1,20,-0.2,4.2,-3,,,,,,
1966,1,21,0,6.3,-4.9,,,,,,
1966,1,22,1.2,7.6,-4.9,,,,,,
1966,1,23,1.8,7.6,-3.3,,,,,,
1966,1,24,1.7,6.7,-1.5,,,,,,
1966,1,25,1.3,5.3,-1.2,,,,,,
1966,1,26,2.1,9.4,-1.2,,,,,,
1966,1,27,2.5,9.4,-0.8,,,,,,
1966,1,28,1.4,7,-3.5,,,,,,
1966,1,29,1.8,7.6,-3.5,,,,,,
1966,1,30,3.8,11.8,-3.4,,,,,,
1966,1,31,4.4,11.8,-2.1,,,,,,
1966,2,1,4.3,11.5,-2.1,,,,,,
1966,2,2,5.9,16.2,-1.7,,,,,,
1966,2,3,8.2,16.4,0.3,,,,,,
1966,2,4,7.7,16.4,1.8,,,,,,
1966,2,5,3.6,11.5,-1.5,,,,,,
1966,2,6,1,6.7,-4.5,,,,,,
1966,2,7,0.6,6.7,-4.5,,,,,,
1966,2,8,0.9,9.6,-5.9,,,,,,
1966,2,9,3.3,14.6,-5.9,,,,,,
1966,2,10,7,17.1,-2.3,,,,,,
1966,2,11,7.8,17.1,-1,,,,,,
1966,2,12,4.4,12.2,-0.8,,,,,,
1966,2,13,2.5,8.9,-1,,,,,,
1966,2,14,3,8.9,-1,,,,,,
1966,2,15,3.5,11.6,-3.3,,,,,,
1966,2,16,5.4,12.6,-3.3,,,,,,
1966,2,17,7.9,12.6,-1.1,,,,,,
1966,2,18,7.7,13.1,3.9,,,,,,
1966,2,19,5.9,13.1,0.5,,,,,,
1966,2,20,6.3,11.7,0.5,,,,,,
1966,2,21,9.5,17,1.6,,,,,,
1966,2,22,11.1,17,5.2,,,,,,
1966,2,23,6.3,13.6,-1.6,,,,,,
1966,2,24,1.8,10.8,-1.7,,,,,,
1966,2,25,4.3,15.1,-1.7,,,,,,
1966,2,26,8,15.1,-0.6,,,,,,
1966,2,27,9.1,13.8,5.5,,,,,,
1966,2,28,10.1,17.6,5.5,,,,,,
1966,3,1,10.5,18.6,2.9,,,,,,
1966,3,2,10.4,18.6,2.9,,,,,,
1966,3,3,12.6,16.7,5.7,,,,,,
1966,3,4,15.9,19.2,11.2,,,,,,
1966,3,5,13.3,19.2,3.7,,,,,,
1966,3,6,6.8,19,1.6,,,,,,
1966,3,7,5.7,8.8,1.6,,,,,,
1966,3,8,6,8.8,2.2,,,,,,
1966,3,9,5.7,12.6,0.5,,,,,,
1966,3,10,7,13.2,0.5,,,,,,
1966,3,11,8,13.7,2.4,,,,,,
1966,3,12,8.9,17.2,1.9,,,,,,
1966,3,13,10.9,20.8,1.9,,,,,,
1966,3,14,11.1,20.8,4.4,,,,,,
1966,3,15,9.1,15.4,3.5,,,,,,
1966,3,16,10,15.7,3.5,,,,,,
1966,3,17,10,15.7,4.5,,,,,,
1966,3,18,9.1,17.6,1.1,,,,,,
1966,3,19,9.5,17.6,1.1,,,,,,
1966,3,20,7.2,13,1.2,,,,,,
1966,3,21,5.9,13.8,-0.1,,,,,,
1966,3,22,8.1,13.8,-0.1,,,,,,
1966,3,23,10.2,14.9,5,,,,,,
1966,3,24,9.9,15.7,2.6,,,,,,
1966,3,25,7.5,15.7,2.6,,,,,,
1966,3,26,5.7,10.9,1.2,,,,,,
1966,3,27,6,13.9,0.2,,,,,,
1966,3,28,6.6,13.9,0.2,,,,,,
1966,3,29,6.9,12.1,0.9,,,,,,
1966,3,30,6.4,12.1,2.3,,,,,,
1966,3,31,5.9,10.8,0.7,,,,,,
1966,4,1,7.9,14.8,0.7,,,,,,
1966,4,2,10.3,18.4,5.4,,,,,,
1966,4,3,11.5,18.4,5.4,,,,,,
1966,4,4,10.5,16.8,6.5,,,,,,
1966,4,5,8.7,16.3,2.7,,,,,,
1966,4,6,9.6,16.7,2.3,,,,,,
1966,4,7,11.6,16.7,2.3,,,,,,
1966,4,8,11.4,16.4,8.1,,,,,,
1966,4,9,10.9,18.3,6.6,,,,,,
1966,4,10,10.3,18.3,4.4,,,,,,
1966,4,11,9.1,14.9,3.7,,,,,,
1966,4,12,10.5,17.8,3.7,,,,,,
1966,4,13,12.4,19.4,3.5,,,,,,
1966,4,14,13.8,19.7,3.5,,,,,,
1966,4,15,15.1,19.7,10.4,,,,,,
1966,4,16,14.1,18.1,8.1,,,,,,
1966,4,17,11,18.1,6.3,,,,,,
1966,4,18,8.3,13.6,4,,,,,,
1966,4,19,8.7,17.7,2,,,,,,
1966,4,20,11.4,21.4,2,,,,,,
1966,4,21,14.5,24.3,3.4,,,,,,
1966,4,22,15.1,24.3,6.9,,,,,,
1966,4,23,16,22.7,10.3,,,,,,
1966,4,24,18.8,27.2,10.3,,,,,,
1966,4,25,20.4,30.2,12.1,,,,,,
1966,4,26,20.1,30.2,12.1,,,,,,
1966,4,27,19.4,24.2,17,,,,,,
1966,4,28,19.8,27.3,15.1,,,,,,
1966,4,29,20.8,27.6,15.1,,,,,,
1966,4,30,19,27.6,9.9,,,,,,
1967,1,1,5.1,8.6,-1.8,,,,,,
1967,1,2,5.6,8.6,0.6,,,,,,
1967,1,3,3,8.2,-1.6,,,,,,
1967,1,4,1.4,7.8,-2.7,,,,,,
1967,1,5,1.7,8.6,-3.6,,,,,,
1967,1,6,2.6,8.6,-3.6,,,,,,
1967,1,7,3.9,11.7,-0.4,,,,,,
1967,1,8,3,11.7,-1.2,,,,,,
1967,1,9,1.3,4.8,-3.8,,,,,,
1967,1,10,1.7,5.8,-3.8,,,,,,
1967,1,11,1.6,5.8,-1.4,,,,,,
1967,1,12,2,8.3,-1.4,,,,,,
1967,1,13,3.4,12.1,-1.1,,,,,,
1967,1,14,2.9,12.1,-1.1,,,,,,
1967,1,15,1,5.4,-3.6,,,,,,
1967,1,16,-1,5.4,-5.4,,,,,,
1967,1,17,-1.7,5.3,-6.4,,,,,,
1967,1,18,0.7,7.9,-6.4,,,,,,
1967,1,19,3.6,11.9,-1.3,,,,,,
1967,1,20,5,12.6,-1.3,,,,,,
1967,1,21,4.4,12.6,-2.2,,,,,,
1967,1,22,4.6,13.3,-2.4,,,,,,
1967,1,23,5.4,13.3,-2.4,,,,,,
1967,1,24,5.8,13.5,0.2,,,,,,
1967,1,25,5.4,13.5,-0.3,,,,,,
1967,1,26,4.5,14.3,-2.6,,,,,,
1967,1,27,4.8,15.7,-2.6,,,,,,
1967,1,28,5.8,15.7,-2.1,,,,,,
1967,1,29,7.6,11.3,2,,,,,,
1967,1,30,5.9,11.3,-0.3,,,,,,
1967,1,31,1.7,6.7,-2.2,,,,,,
1967,2,1,0.6,6.2,-4.2,,,,,,
1967,2,2,1.9,8.9,-4.2,,,,,,
1967,2,3,3.4,8.9,-1.9,,,,,,
1967,2,4,3.7,9.7,-1.6,,,,,,
1967,2,5,3.2,10.1,-2.7,,,,,,
1967,2,6,4.3,13.9,-2.7,,,,,,
1967,2,7,5.6,13.9,-1.4,,,,,,
1967,2,8,6.1,13.8,-1.4,,,,,,
1967,2,9,7.1,11.4,3.6,,,,,,
1967,2,10,6.4,11.4,3.3,,,,,,
1967,2,11,4.8,7.8,1.5,,,,,,
1967,2,12,3.4,7.4,-0.1,,,,,,
1967,2,13,1.4,7.4,-2.4,,,,,,
1967,2,14,0.6,6.1,-4.1,,,,,,
1967,2,15,1,6.9,-4.1,,,,,,
1967,2,16,1.1,6.9,-4,,,,,,
1967,2,17,1.4,7.5,-4,,,,,,
1967,2,18,2,7.5,-3.7,,,,,,
1967,2,19,2.3,7.7,-2.3,,,,,,
1967,2,20,2.8,11.4,-4,,,,,,
1967,2,21,5.3,16.5,-4,,,,,,
1967,2,22,8.9,16.8,-0.5,,,,,,
1967,2,23,10.8,16.8,4,,,,,,
1967,2,24,8.7,14.6,2.6,,,,,,
1967,2,25,5.9,10.5,2.3,,,,,,
1967,2,26,5.1,11.2,-0.1,,,,,,
1967,2,27,4.6,11.4,-0.1,,,,,,
1967,2,28,3.1,11.4,-1.4,,,,,,
1967,3,1,2.6,11,-4.3,,,,,,
1967,3,2,4.6,13.5,-4.3,,,,,,
1967,3,3,7.4,19.4,-2,,,,,,
1967,3,4,10.1,19.4,-0.3,,,,,,
1967,3,5,9.4,15.6,4.5,,,,,,
1967,3,6,6.6,11.3,1.4,,,,,,
1967,3,7,4.6,10.4,-0.6,,,,,,
1967,3,8,3.7,9.4,-0.6,,,,,,
1967,3,9,5,13.1,-0.3,,,,,,
1967,3,10,4.8,13.1,0.3,,,,,,
1967,3,11,4.1,10.3,0.3,,,,,,
1967,3,12,5.5,14.6,-1.3,,,,,,
1967,3,13,7,15.2,-1.3,,,,,,
1967,3,14,7.2,15.2,-0.2,,,,,,
1967,3,15,6.3,14.5,-0.2,,,,,,
1967,3,16,7.4,11.7,0.1,,,,,,
1967,3,17,9.1,12.2,5.7,,,,,,
1967,3,18,8.8,12.2,5.3,,,,,,
1967,3,19,7.5,13.4,1.7,,,,,,
1967,3,20,7.5,16,-0.4,,,,,,
1967,3,21,8.1,16.3,-0.4,,,,,,
1967,3,22,8.8,16.3,3.9,,,,,,
1967,3,23,7.3,15.4,0.9,,,,,,
1967,3,24,4.9,11.4,-0.7,,,,,,
1967,3,25,6.1,15.6,-0.7,,,,,,
1967,3,26,10.2,21.4,-0.5,,,,,,
1967,3,27,14.1,21.4,2.9,,,,,,
1967,3,28,13.5,21.4,5.2,,,,,,
1967,3,29,10.7,18.7,1.3,,,,,,
1967,3,30,9.9,18.7,1.3,,,,,,
1967,3,31,11.8,18.9,5.7,,,,,,
1967,4,1,14.2,21.4,8.6,,,,,,
1967,4,2,14.5,21.4,8.6,,,,,,
1967,4,3,15,22.1,11.5,,,,,,
1967,4,4,13.8,22.1,6.6,,,,,,
1967,4,5,10.9,17.4,4.4,,,,,,
1967,4,6,11.3,21.6,3.3,,,,,,
1967,4,7,12.6,21.6,3.3,,,,,,
1967,4,8,13.1,20.5,5.2,,,,,,
1967,4,9,13.2,19.1,7.6,,,,,,
1967,4,10,15.4,24.3,11.3,,,,,,
1967,4,11,15.1,24.3,9.2,,,,,,
1967,4,12,11,16.8,6.6,,,,,,
1967,4,13,10.7,13.3,6.6,,,,,,
1967,4,14,12.8,20.5,10.2,,,,,,
1967,4,15,11.4,20.5,7.2,,,,,,
1967,4,16,8.9,10.9,7.2,,,,,,
1967,4,17,10.9,17,7.3,,,,,,
1967,4,18,13.6,17.2,8.2,,,,,,
1967,4,19,14.8,17.5,12.2,,,,,,
1967,4,20,15.1,19.7,10.2,,,,,,
1967,4,21,14.5,22.2,5.6,,,,,,
1967,4,22,13.2,22.2,5.6,,,,,,
1967,4,23,12.6,20,6.6,,,,,,
1967,4,24,12.2,20,4.7,,,,,,
1967,4,25,12.7,22.6,4,,,,,,
1967,4,26,15.2,24.8,4,,,,,,
1967,4,27,17.3,24.8,6.9,,,,,,
1967,4,28,17.5,24.2,10.6,,,,,,
1967,4,29,17.8,23.5,15.2,,,,,,
1967,4,30,19.7,27.9,14,,,,,,
1968,1,1,2,9.2,-5.2,,,,,,
1968,1,2,2.4,9.2,-2.6,,,,,,
1968,1,3,3.2,13.3,-2.6,,,,,,
1968,1,4,4.2,13.3,0,,,,,,
1968,1,5,3.8,11.2,-3.1,,,,,,
1968,1,6,4.8,11.2,-3.1,,,,,,
1968,1,7,6.6,12.6,0.3,,,,,,
1968,1,8,4.4,12.6,-1.5,,,,,,
1968,1,9,1.8,5.9,-2,,,,,,
1968,1,10,2.5,6.5,-2.9,,,,,,
1968,1,11,3.6,8,-2.9,,,,,,
1968,1,12,3.5,10,-3.6,,,,,,
1968,1,13,4.2,10,-3.6,,,,,,
1968,1,14,4.7,8.8,0.3,,,,,,
1968,1,15,1.7,8.8,-3.5,,,,,,
1968,1,16,0.4,5.5,-3.5,,,,,,
1968,1,17,2.2,5.8,-3.4,,,,,,
1968,1,18,4.8,13,-0.7,,,,,,
1968,1,19,5.3,13,1.2,,,,,,
1968,1,20,4.3,8.3,0.1,,,,,,
